rise;V;Ger	rising	no	777.4889585015926
ask;V;Inf	ask	no	749.0708430339658
tell;V;Inf	tell	no	740.1406821899983
yell;V;Inf	yell	no	771.999940180124
tell;V;Ind;Past	told	no	746.4734188753675
see;V;Past;Part	seen	no	750.6661495955941
boil;V;Inf	boil	no	779.9231344710071
figure;V;Inf	figure	no	758.3194186627771
call;V;Inf	call	no	745.0122667662368
g-;V;Inf	g-	no	820.0547115922506
start;V;Fin;3	starts	no	765.6090160213823
_;V;Inf	_	no	820.0547115922506
splish;V;Inf	splish	no	820.0547115922506
splash;V;Inf	splash	no	782.3217514289162
go;V;Ger	gon	no	820.0547115922506
finish;V;Inf	finish	no	760.2040462725629
change;V;Inf	change	no	753.9715213468907
f-;V;Inf	f-	no	820.0547115922506
fill;V;Inf	fill	no	765.8983370695398
float;V;Ger	floating	no	776.5434120592901
breathe;V;Inf	breathe	no	765.2033200264799
fill;V;Fin;3	fills	no	785.6739964226517
get;V;Inf	get	no	733.2777929694578
subtract;V;Inf	subtract	no	796.4176668533942
go;V;Ger	going	no	738.6795300808677
l-;V;Inf	l-	no	820.0547115922506
fit;V;Inf	fit	no	763.9991625914109
count;V;Inf	count	no	760.8699695789365
be;V;Fin;3	's	no	820.0547115922506
think;V;Inf	think	no	737.0147218149335
see;V;Ind;Past	saw	no	750.3542000855696
fit;V;Ger	fitting	no	780.3514589277765
stop;V;Inf	stop	no	746.3958355775376
guess;V;Ger	guessing	no	775.7999054550864
confuse;V;Past;Part	confused	no	768.0334940785681
figure;V;Ind;Past	figured	no	762.0224048154522
watch;V;Inf	watch	no	751.7474668090989
thank;V;Inf	thank	no	634.6791193398274
tell;V;Ger	telling	no	755.5926890077956
bet;V;Inf	bet	no	756.3281140184753
happen;V;Ind;Past	happened	no	748.9706312742688
pop;V;Ind;Past	popped	no	777.909201364838
pull;V;Inf	pull	no	757.4498391995999
slow;V;Ind;Past	slowed	no	786.6260081397733
get;V;Ger	getting	no	749.0498308908036
borrow;V;Inf	borrow	no	768.7382090338567
wait;V;Inf	wait	no	745.2708777590034
trim;V;Inf	trim	no	782.2263886253336
train;V;Inf	train	no	760.4820530897869
watch;V;Ger	watching	no	760.1539403927144
graduate;V;Inf	graduate	no	774.8753711559464
want;V;Inf	wan	no	820.0547115922506
clean;V;Inf	clean	no	758.7752205375281
help;V;Fin;3	helps	no	770.9929736270395
m-;V;Inf	m-	no	820.0547115922506
shoe;V;Inf	shoe	no	768.4844469972046
stick;V;Inf	stick	no	760.3317354502414
show;V;Ger	showing	no	768.3179661706113
forget;V;Ind;Past	forgot	no	760.2040462725629
think;V;Ger	think-	no	820.0547115922506
loan;V;Past;Part	lent	no	783.1864819359791
tell;V;Fin;3	tells	no	764.6812490848325
guess;V;Inf	guess	no	749.5088654029641
figure;V;Ger	figuring	no	779.5853238617059
tear;V;Ger	tearing	no	779.3897492984262
transfer;V;Inf	transfer	no	771.2289561579389
bake;V;Inf	bake	no	779.4770305084849
wear;V;Inf	wear	no	759.500947635979
say;V;Ger	saying	no	752.6138136348667
hope;V;Inf	hope	no	751.9495066471977
shrink;V;Ind;Past	shrunk	no	820.0547115922506
buy;V;Ind;Past	bought	no	761.2239433752857
look;V;Fin;3	looks	no	752.1531628040013
pick;V;Fin;3	picks	no	776.8796063498866
fit;V;Fin;3	fits	no	774.5359442279403
get;V;Fin;3	gets	no	754.5032902007667
lay;V;Ind;Past	laid	no	768.589507713016
hatch;V;Ind;Past	hatched	no	790.0348242881764
read;V;Inf	read	no	753.9472765663188
read;V;Ger	reading	no	763.5465933540696
meditate;V;Inf	meditate	no	792.1845281655478
dispute;V;Past;Part	disputed	no	802.0505375395891
debate;V;Past;Part	debated	no	797.746280828732
write;V;Fin;3	writes	no	777.6214966353854
bear;V;Inf	bore	no	778.0676005979076
hing;V;Fin;3	hinges	no	789.2072691113237
evaluate;V;Ind;Past	evalu-	no	820.0547115922506
comment;V;Ind;Past	commented	no	799.7650628910153
consent;V;Inf	consent	no	778.3569216460651
view;V;Fin;3	views	no	782.6207703893024
attain;V;Ger	attaining	no	807.4765194315709
conceptualize;V;Ger	conceptualizing	no	820.0547115922506
possess;V;Fin;3	possesses	no	790.3338432485627
condemn;V;Fin;3	condemns	no	802.0505375395891
grant;V;Fin;3	grants	no	788.0144259071883
justify;V;Fin;3	justifies	no	820.0547115922506
save;V;Fin;3	saves	no	780.9139378370436
skip;V;Inf	skip	no	771.0446958255928
exalt;V;Ind;Past	exalted	no	794.8999435895959
prefer;V;Fin;3	prefers	no	785.6222742240984
adjust;V;Fin;3	adjusts	no	803.8915245443454
prove;V;Fin;3	proves	no	777.909201364838
demand;V;Past;Part	demanded	no	785.2666841090445
possess;V;Inf	possess	no	780.4759154680454
ride;V;Past;Part	ridden	no	787.0591815526572
obey;V;Fin;3	obeys	no	798.0452997891182
act;V;Inf	act	no	759.5154945043221
remember;V;Inf	remember	no	748.2578347254562
desert;V;Ind;Past	deserted	no	780.5761272277424
disappoint;V;Past;Part	disappointed	no	770.7375952716826
offend;V;Past;Part	offended	no	778.264791479892
will;V;Inf	will	no	738.6779137621629
predestine;V;Past;Part	predestined	no	801.5300829166465
sound;V;Fin;3	sounds	no	756.9940373248489
hold;V;Inf	hold	no	749.7804069453689
weigh;V;Ind;Past	weighed	no	784.6977399249582
suppose;V;Inf	suppose	no	758.5166095447615
tend;V;Inf	tend	no	774.8414284631457
fix;V;Ind;Past	fixed	no	768.0577388591399
replace;V;Ger	replacing	no	785.725718621205
bale;V;Ger	baling	no	820.0547115922506
sit;V;Inf	sit	no	752.1547791227061
feed;V;Fin;3	feeds	no	783.0765722640533
eat;V;Fin;3	eats	no	774.6329233502278
feed;V;Inf	feed	no	766.1488664687823
explain;V;Inf	explain	no	759.3829563705293
bale;V;Inf	bale	no	787.3856779310248
eat;V;Inf	eat	no	753.6434086498182
starve;V;Inf	starve	no	779.6742213904694
starve;V;Ger	starving	no	772.5753496390294
fix;V;Fin;3	fixes	no	820.0547115922506
sit;V;Ind;Past	sat	no	768.9079224978598
bother;V;Inf	bother	no	762.8984495534487
taste;V;Fin;3	tastes	no	775.0111419271487
love;V;Inf	love	no	743.2019898168716
blast;V;Past;Part	blasted	no	781.8821127412132
touch;V;Inf	touch	no	757.3884190888178
drink;V;Ger	drinking	no	764.6295268862793
help;V;Ind;Past	helped	no	765.4522331070176
love;V;Ind;Past	loved	no	759.4362948877874
train;V;Past;Part	trained	no	771.8302267161209
say;V;Fin;3	says	no	751.9478903284929
get;V;Past;Part	gotten	no	764.4161728172469
react;V;Inf	react	no	778.2470119741394
worry;V;Past;Part	worried	no	760.5079141890635
outgrow;V;Inf	outgrow	no	798.3572492991428
look;V;Ind;Past	looked	no	758.7946163619855
believe;V;Ind;Past	believed	no	767.4823294002346
lean;V;Ind;Past	leaned	no	788.6253943775992
pick;V;Ger	picking	no	768.0124819354058
dangle;V;Ind;Past	dangled	no	803.2223686005622
stuff;V;Ger	stuffing	no	784.1708200271966
nip;V;Ger	nipping	no	820.0547115922506
listen;V;Ger	listening	no	763.3865778022954
salt;V;Past;Part	salted	no	796.18006800379
unload;V;Ger	unloading	no	788.4686114632344
paint;V;Past;Part	painted	no	773.9589184503301
punctuate;V;Ind;Past	punctuated	no	803.8915245443454
open;V;Ger	opening	no	766.8374182370231
eat;V;Ger	eating	no	763.6160950583757
tuck;V;Past;Part	tucked	no	784.4730716249924
stretch;V;Ind;Past	stretched	no	785.4671076284385
find;V;Ger	finding	no	766.9279320844914
dismiss;V;Ind;Past	dismissed	no	774.8866853868799
want;V;Ger	wanting	no	769.9876233926598
strangle;V;Inf	strangle	no	782.067989392264
sling;V;Ind;Past	slung	no	800.1675262485081
bend;V;Ind;Past	bent	no	778.5638104402782
mumble;V;Ger	mumbling	no	786.4482130822463
dress;V;Past;Part	dressed	no	765.434453601265
erupt;V;Ind;Past	erupted	no	797.1838019194649
imagine;V;Ind;Past	imagined	no	776.3462211773057
step;V;Ind;Past	stepped	no	774.5133157660732
guess;V;Ind;Past	guessed	no	778.3569216460651
hear;V;Inf	hear	no	748.0929702175677
laugh;V;Ger	laughing	no	764.6764001287182
soak;V;Inf	soak	no	783.7198671085599
coat;V;Ind;Past	coated	no	799.0264052429261
chime;V;Ind;Past	chimed	no	820.0547115922506
call;V;Ger	calling	no	758.6313681728017
answer;V;Inf	answer	no	756.1519352796531
wipe;V;Ind;Past	wiped	no	777.9625398820962
lift;V;Ind;Past	lifted	no	778.7173607172333
copy;V;Inf	copy	no	764.6796327661278
switch;V;Ind;Past	switched	no	778.1387186209183
unclip;V;Ind;Past	unclipped	no	820.0547115922506
serrate;V;Past;Part	serrated	no	802.0505375395891
like;V;Ger	liking	no	779.5416832566765
sit;V;Ger	sitting	no	760.5321589696354
overwhelm;V;Past;Part	overwhelmed	no	782.7921001720102
recall;V;Inf	recall	no	771.537673030554
identify;V;Ger	identifying	no	787.9416915654728
lack;V;Ger	lacking	no	785.8873504916841
torture;V;Past;Part	tortured	no	778.3197463158549
swing;V;Ind;Past	swung	no	786.566204347696
kick;V;Ind;Past	kicked	no	768.4440390295849
giggle;V;Ger	giggling	no	782.5205586296054
frown;V;Ind;Past	frowned	no	798.3572492991428
threaten;V;Ind;Past	threatened	no	772.7385978282133
grow;V;Inf	grow	no	763.7712616540355
lose;V;Inf	lose	no	756.6400635284998
feel;V;Ger	feeling	no	756.4784316580208
cry;V;Ger	crying	no	764.5664904567925
sum;V;Ind;Past	summed	no	798.3572492991428
contain;V;Ind;Past	contained	no	781.7010850462766
eat;V;Ind;Past	ate	no	767.7457893491154
manufacture;V;Past;Part	manufactured	no	788.2374778884495
punish;V;Inf	punish	no	776.5159346413087
fade;V;Ind;Past	faded	no	784.6977399249582
reason;V;Inf	reason	no	755.5021751603273
distinguish;V;Ger	distinguishing	no	796.4176668533942
admit;V;Ind;Past	admitted	no	776.8957695369345
frown;V;Fin;3	frowns	no	799.3852279953895
wail;V;Fin;3	wails	no	793.1785641689941
delay;V;Past;Part	delayed	no	780.6278494262957
let;V;Fin;3	lets	no	772.1583394131935
disentangle;V;Neg;Inf	disentangle	no	810.3228566707069
look;V;Ger	looking	no	749.8466760122653
hover;V;Fin;3	hovers	no	805.4577373692875
grab;V;Fin;3	grabs	no	783.1864819359791
straighten;V;Ger	straightening	no	792.5934567978599
drape;V;Ger	draping	no	820.0547115922506
herd;V;Inf	herd	no	778.7173607172333
mouth;V;Ger	mouthing	no	792.0536063504599
smile;V;Fin;3	smiles	no	779.6289644667352
wail;V;Ger	wailing	no	784.5619691537559
distract;V;Inf	distract	no	781.297005370079
want;V;Fin;3	wants	no	752.2549908824031
perk;V;Fin;3	perks	no	820.0547115922506
unwrap;V;Inf	unwrap	no	820.0547115922506
tie;V;Inf	tie	no	765.819137453005
kiss;V;Inf	kiss	no	758.7800694936425
last;V;Fin;3	lasts	no	781.2129567974299
smear;V;Past;Part	smeared	no	791.4313236491155
wipe;V;Inf	wipe	no	772.6076760131252
pass;V;Inf	pass	no	759.5801472525137
stop;V;Fin;3	stops	no	770.8135622508078
point;V;Ger	pointing	no	777.5552275684889
try;V;Fin;3	tries	no	773.0618615691714
fight;V;Inf	fight	no	755.2241683431033
crumple;V;Fin;3	crumples	no	820.0547115922506
hunch;V;Fin;3	hunches	no	792.7356928438815
swing;V;Fin;3	swings	no	783.5630841941953
grab;V;Inf	grab	no	762.5444757570996
tug;V;Ger	tugging	no	798.3572492991428
gulp;V;Ger	gulping	no	820.0547115922506
see;V;Fin;3	sees	no	767.0588538995794
keep;V;Ind;Past	kept	no	760.913610183966
grab;V;Ger	grabbing	no	782.7581574792096
crouch;V;Fin;3	crouches	no	820.0547115922506
trail;V;Inf	trail	no	771.7073864945569
sniffle;V;Ger	sniffling	no	820.0547115922506
wheeze;V;Ger	wheezing	no	793.9867235213893
dig;V;Fin;3	digs	no	784.7898700911313
sit;V;Fin;3	sits	no	776.3058132096859
ask;V;Fin;3	asks	no	772.6820266735456
check;V;Fin;3	checks	no	773.4918023446456
stay;V;Inf	stay	no	748.6150411592149
sigh;V;Fin;3	sighs	no	773.1669222849828
open;V;Fin;3	opens	no	772.7143530476415
stand;V;Inf	stand	no	754.3982294849554
back;V;Inf	back	no	739.0674465700174
turn;V;Fin;3	turns	no	764.9851170013332
wave;V;Inf	wave	no	770.9929736270395
rain;V;Ind;Past	rained	no	785.41700174859
disappear;V;Ind;Past	disappeared	no	768.8610492554209
drink;V;Past;Part	drunk	no	762.0030089909947
pause;V;Ind;Past	paused	no	801.5300829166465
wait;V;Ind;Past	waited	no	768.7850822762957
bounce;V;Ind;Past	bounced	no	784.7898700911313
gather;V;Ger	gathering	no	778.5250187913633
pluck;V;Ind;Past	plucked	no	790.6457927585873
shiver;V;Ger	shivering	no	789.035939328616
marble;V;Ind;Past	marbled	no	820.0547115922506
dare;V;Ger	daring	no	782.3556941217167
dart;V;Inf	dart	no	787.7994555194512
leap;V;Inf	leap	no	779.1165914373166
climax;V;Ind;Past	climaxed	no	808.7566438457649
overflow;V;Ind;Past	overflowed	no	801.0451873052094
cascade;V;Ger	cascading	no	803.2223686005622
breathe;V;Inf	breath	no	765.7431704738799
wriggle;V;Ind;Past	wriggled	no	820.0547115922506
struggle;V;Ind;Past	struggled	no	786.9331086936835
writhe;V;Ger	writhing	no	798.3572492991428
swim;V;Ger	swimming	no	771.4261470399233
burst;V;Ind;Past	burst	no	777.3919793793051
stand;V;Ger	standing	no	761.8429934392204
flood;V;Ger	flooding	no	788.7062103128387
lick;V;Ger	licking	no	783.7602750761797
climb;V;Ger	climbing	no	777.9447603763434
lap;V;Ger	lapping	no	798.3572492991428
surround;V;Past;Part	surrounded	no	774.2934964222218
drum;V;Inf	drum	no	777.4404689404488
drum;V;Ger	drumming	no	791.5525475519747
slip;V;Ind;Past	slipped	no	772.7143530476415
nibble;V;Inf	nibble	no	789.4723453789094
lean;V;Ind;Past	leant	no	820.0547115922506
fray;V;Ger	fraying	no	820.0547115922506
frolick;V;Ger	frolicking	no	802.0505375395891
lap;V;Ind;Past	lapped	no	804.6317985111396
wash;V;Ger	washing	no	776.9701201973548
rock;V;Ger	rocking	no	782.067989392264
tie;V;Past;Part	tied	no	769.3815038783633
float;V;Ind;Past	floated	no	790.3338432485627
slam;V;Ind;Past	slammed	no	784.128795740872
shut;V;Past;Part	shut	no	660.2331180625653
retreat;V;Ind;Past	retreated	no	792.3186826180455
gaze;V;Ind;Past	gazed	no	797.746280828732
press;V;Ind;Past	pressed	no	780.0637541983239
dissolve;V;Ger	dissolving	no	799.7650628910153
ripple;V;Ind;Past	rippled	no	808.7566438457649
splash;V;Ind;Past	splashed	no	795.5109120600067
nip;V;Ind;Past	nipped	no	800.1675262485081
flap;V;Ger	flapping	no	788.7870262480782
haul;V;Ger	hauling	no	787.0591815526572
swim;V;Ind;Past	swam	no	786.2186958261661
sing;V;Ind;Past	sang	no	777.6554393281859
sing;V;Ger	singing	no	765.773880529271
come;V;Ger	coming	no	748.4614908822598
comb;V;Ind;Past	combed	no	791.7982279951029
wave;V;Ind;Past	waved	no	787.3194088641284
laugh;V;Ind;Past	laughed	no	775.8128360047248
tantalise;V;Ger	tantalising	no	820.0547115922506
wrap;V;Inf	wrap	no	772.2343063923186
nudge;V;Ger	nudging	no	800.5926180678681
let;V;Ger	letting	no	766.7129616967543
float;V;Inf	float	no	778.3197463158549
engulf;V;Ind;Past	engulfed	no	801.0451873052094
creak;V;Ger	creaking	no	785.2181945479008
crack;V;Ger	cracking	no	779.9231344710071
clamber;V;Ind;Past	clambered	no	808.7566438457649
slide;V;Ger	sliding	no	783.1493066057689
cling;V;Ger	clinging	no	791.5525475519747
shelter;V;Ger	sheltering	no	803.2223686005622
fleck;V;Past;Part	flecked	no	812.343255051695
gallop;V;Ind;Past	galloped	no	812.343255051695
spout;V;Ger	spouting	no	795.300790628384
scramble;V;Ind;Past	scrambled	no	778.5832062647357
encrust;V;Past;Part	encrusted	no	803.8915245443454
ride;V;Ind;Past	rode	no	776.0084105680045
dip;V;Ger	dipping	no	790.539115724071
blow;V;Ger	blowing	no	772.1357109513264
tug;V;Ind;Past	tugged	no	803.2223686005622
peel;V;Ind;Past	peeled	no	785.41700174859
deepen;V;Ger	deeping	no	820.0547115922506
ride;V;Ger	riding	no	768.1223916073316
tar;V;Ind;Past	tarred	no	800.5926180678681
groan;V;Ger	groaning	no	783.2592162776947
dip;V;Ind;Past	dipped	no	788.0887765676086
pass;V;Ind;Past	passed	no	764.7717629323008
prise;V;Ger	prising	no	820.0547115922506
speckle;V;Past;Part	speckled	no	798.6837456775105
throw;V;Ind;Past	threw	no	766.413942736368
hang;V;Ind;Past	hung	no	769.0194484884903
haul;V;Ind;Past	hauled	no	789.937845165889
chant;V;Ger	chanting	no	782.3217514289162
burst;V;Ger	bursting	no	786.4482130822463
stand;V;Ind;Past	stood	no	769.6368822337203
sink;V;Past;Part	sunk	no	781.6412812541994
lie;V;Inf	lie	no	758.8334080109005
plow;V;Past;Part	plowed	no	795.300790628384
stretch;V;Ger	stretching	no	786.8086521534146
survive;V;Ind;Past	survived	no	774.4712914797487
sip;V;Ger	sipping	no	790.0348242881764
cake;V;Past;Part	caked	no	803.8915245443454
incense;V;Past;Part	incensed	no	803.2223686005622
cry;V;Ind;Past	cried	no	774.4502793365864
vein;V;Past;Part	veined	no	763.0633140613373
ooze;V;Ind;Past	oozed	no	808.7566438457649
char;V;Past;Part	charred	no	794.3374646803288
smell;V;Ind;Past	smelled	no	777.909201364838
ferment;V;Past;Part	fermented	no	796.4176668533942
scour;V;Ind;Past	scoured	no	799.3852279953895
hurry;V;Ind;Past	hurried	no	790.9722891369549
blacken;V;Past;Part	blackened	no	800.1675262485081
pack;V;Ind;Past	packed	no	772.2666327664144
crochet;V;Ger	crocheting	no	820.0547115922506
scrape;V;Ind;Past	scraped	no	790.539115724071
catch;V;Inf	catch	no	757.9945386031143
tumble;V;Ger	tumbling	no	790.9722891369549
twist;V;Past;Part	twisted	no	775.8774887529164
burn;V;Past;Part	burnt	no	776.5870526643195
echo;V;Inf	echo	no	653.6223745599721
hurtle;V;Ind;Past	hurtled	no	804.6317985111396
steady;V;Inf	steady	no	770.5290901587647
cycle;V;Ger	cycling	no	820.0547115922506
abate;V;Inf	abate	no	807.4765194315709
glance;V;Ind;Past	glanced	no	795.5109120600067
be;V;Past;Part	been	no	740.0905763101498
dominate;V;Ind;Past	dominated	no	789.6549893925506
loom;V;Ind;Past	loomed	no	812.343255051695
stare;V;Ger	staring	no	770.3028055400939
swarm;V;Ger	swarming	no	792.0536063504599
fly;V;Ger	flying	no	764.9123826596176
alter;V;Ind;Past	altered	no	781.9128227966041
attempt;V;Inf	attempt	no	771.7364802312431
throw;V;Inf	throw	no	758.3501287181682
pump;V;Ger	pumping	no	781.5540000441407
sweat;V;Ger	sweating	no	777.6554393281859
await;V;Ind;Past	awaited	no	794.8999435895959
board;V;Inf	board	no	763.242725437569
run;V;Inf	run	no	751.3239913084439
scramble;V;Ger	scrambling	no	792.5934567978599
pull;V;Ger	pulling	no	769.2796757999615
perform;V;Ger	performing	no	779.4333899034556
hide;V;Ind;Past	hid	no	775.1857043472661
speed;V;Ger	speeding	no	781.158001961467
watch;V;Ind;Past	watched	no	769.438075033031
hurtle;V;Inf	hurtle	no	757.147587601804
address;V;Past;Part	addressed	no	783.0410132525479
remain;V;Ger	remaining	no	779.0357755020771
listen;V;Inf	listen	no	651.4403443085049
advance;V;Inf	advance	no	772.9923598648654
creep;V;Past;Part	crept	no	791.4313236491155
fall;V;Past;Part	fallen	no	772.5915128260773
suffer;V;Ger	suffering	no	771.621721603203
pump;V;Inf	pump	no	774.6329233502278
fill;V;Past;Part	filled	no	769.268361569028
negate;V;Ger	negating	no	820.0547115922506
run;V;Ind;Past	ran	no	761.3306204098019
slant;V;Past;Part	slanted	no	799.7650628910153
menace;V;Ger	menacing	no	796.4176668533942
intimidate;V;Ger	intimidating	no	820.0547115922506
face;V;Inf	face	no	752.6752337456487
seem;V;Ger	seeming	no	792.3186826180455
pierce;V;Inf	pierce	no	682.4251738793389
tighten;V;Inf	tighten	no	785.0242363033259
swallow;V;Ger	swallowing	no	789.7471195587237
lurch;V;Inf	lurch	no	728.1346668508145
grow;V;Past;Part	grown	no	769.8534689401622
crush;V;Past;Part	crushed	no	777.4566321274967
scream;V;Ger	screaming	no	766.892373072986
wait;V;Ger	waiting	no	754.8831250963925
begin;V;Ind;Past	begun	no	775.9033498521931
ascend;V;Ger	ascending	no	794.8999435895959
sink;V;Ind;Past	sank	no	786.9961451231703
buckle;V;Ind;Past	buckled	no	795.9489344290049
flip;V;Inf	flip	no	773.7843560302127
press;V;Inf	press	no	763.6888294000912
taxi;V;Past;Part	taxied	no	807.4765194315709
exceed;V;Past;Part	exceeded	no	790.8607631463244
hate;V;Inf	hate	no	754.7683664683524
shine;V;Fin;3	shines	no	783.4095339172402
shine;V;Ind;Past	shone	no	795.9489344290049
wander;V;Ind;Past	wandered	no	783.7198671085599
bring;V;Inf	bring	no	751.8072706011762
tip;V;Past;Part	tipped	no	781.4376250973958
curse;V;Past;Part	cursed	no	778.3940969762753
embower;V;Past;Part	embowered	no	820.0547115922506
flutter;V;Ind;Past	fluttered	no	810.3228566707069
drop;V;Ind;Past	dropped	no	765.1806915646129
swirl;V;Ger	swirling	no	793.0282465294484
carve;V;Past;Part	carven	no	820.0547115922506
crush;V;Ger	crushing	no	785.3668958687415
sleep;V;Ger	sleeping	no	763.7874248410834
madden;V;Past;Part	maddened	no	820.0547115922506
light;V;Past;Part	litten	no	820.0547115922506
whisper;V;Ind;Past	whispered	no	787.4535633166261
bid;V;Ind;Past	bade	no	798.0452997891182
cease;V;Inf	cease	no	777.2335801462357
sway;V;Ger	swaying	no	793.1785641689941
gleam;V;Ger	gleaming	no	794.7076016637259
breed;V;Ind;Past	breeded	no	820.0547115922506
vanish;V;Inf	vanish	no	784.2564849185504
long;V;Ind;Past	longed	no	790.539115724071
ebb;V;Ind;Past	ebbed	no	820.0547115922506
sink;V;Past;Part	sunken	no	793.0282465294484
tremble;V;Ind;Past	trembled	no	798.3572492991428
wish;V;Inf	wish	no	754.1266879425506
descend;V;Inf	descend	no	787.7994555194512
question;V;Past;Part	questioned	no	780.1591170019065
sink;V;Ger	sinking	no	781.2129567974299
drip;V;Ger	dripping	no	783.881498979039
close;V;Inf	close	no	754.6115835539878
conquer;V;Ger	conquering	no	791.9243008540766
gnaw;V;Inf	gnaw	no	799.0264052429261
glut;V;Inf	glut	no	805.4577373692875
flow;V;Past;Part	flown	no	781.7899825750401
shew;V;Ger	shewing	no	820.0547115922506
shock;V;Ger	shocking	no	779.6515929286022
paw;V;Inf	paw	no	784.429431019963
shriek;V;Ind;Past	shrieked	no	805.4577373692875
hide;V;Past;Part	hidden	no	770.9865083522203
rise;V;Pres;Fin	rise	no	769.2037088208364
leer;V;Ger	leering	no	797.1838019194649
feast;V;Inf	feast	no	779.0761834696968
hurt;V;Inf	hurt	no	753.7985752454781
pull;V;Fin;3	pulls	no	777.909201364838
swell;V;Ger	swelling	no	784.3421498099043
assist;V;Past;Part	assisted	no	788.6253943775992
be;V;Fin;3	’s	no	820.0547115922506
bewilder;V;Past;Part	bewildered	no	792.1845281655478
water;V;Inf	water	no	754.4337884964608
grasp;V;Fin;3	grasps	no	820.0547115922506
lose;V;Fin;3	loses	no	776.6306932693487
smile;V;Ger	smiling	no	772.478370516742
submit;V;Fin;3	submits	no	805.4577373692875
wear;V;Past;Part	worn	no	776.2233809557416
bare;V;Fin;3	bares	no	820.0547115922506
hang;V;Fin;3	hangs	no	779.4123777602932
swab;V;Fin;3	swabs	no	820.0547115922506
numb;V;Inf	numb	no	781.297005370079
streak;V;Past;Part	streaked	no	810.3228566707069
dislike;V;Inf	dislike	no	782.8276591835156
wince;V;Fin;3	winces	no	820.0547115922506
implant;V;Inf	implant	no	787.0591815526572
embarrass;V;Inf	embarrass	no	777.1543805297009
put;V;Fin;3	puts	no	770.1411736696149
shine;V;Ger	shining	no	776.4027923319734
dream;V;Past;Part	dreamed	no	773.2639014072702
dream;V;Inf	dream	no	758.1109135498592
wake;V;Inf	wake	no	759.770872859679
keep;V;Fin;3	keeps	no	764.639224798508
stop;V;Ger	stopping	no	771.1093485737845
wander;V;Ger	wandering	no	777.9269808705908
sleep;V;Inf	sleep	no	754.3448909676973
impend;V;Ger	impending	no	791.7982279951029
kill;V;Inf	kill	no	749.5298775461264
trust;V;Fin;3	trusts	no	783.2220409474845
light;V;Ind;Past	lit	no	776.4722940362793
wake;V;Ind;Past	woke	no	769.48494827547
deal;V;Inf	deal	no	753.383181338347
bind;V;Past;Part	bound	no	771.9918585866001
optimize;V;Past;Part	optimized	no	820.0547115922506
repair;V;Past;Part	repaired	no	785.316789988893
punch;V;Ger	punching	no	782.5868276965018
raise;V;Inf	raise	no	764.2981815517973
ward;V;Inf	ward	no	773.7940539424415
avoid;V;Ger	avoiding	no	778.9549595668375
flag;V;Inf	flag	no	772.3587629325875
empathize;V;Past;Part	empathized	no	820.0547115922506
scare;V;Ind;Past	scared	no	758.10444827504
incapacitate;V;Ind;Past	incapacitated	no	792.7356928438815
trip;V;Inf	trip	no	761.4857870054617
learn;V;Ger	learning	no	771.3097720931785
tear;V;Inf	tear	no	769.315234811467
know;V;Fin;3	knows	no	753.8389832130979
unfold;V;Inf	unfold	no	790.2320151701609
mess;V;Inf	mess	no	761.8591566262684
mess;V;Past;Part	messed	no	772.6723287613169
curl;V;Past;Part	curled	no	792.8811615273125
engineer;V;Past;Part	engineered	no	820.0547115922506
deduce;V;Inf	deduce	no	796.18006800379
laud;V;Ger	lauding	no	820.0547115922506
stick;V;Ind;Past	stuck	no	762.9744165325739
turn;V;Ger	turning	no	766.4850607593788
crunch;V;Ind;Past	crunched	no	803.2223686005622
worry;V;Inf	worry	no	752.726955944202
promise;V;Ind;Past	promised	no	763.4657774188302
shout;V;Ind;Past	shouted	no	786.6858119318506
twitch;V;Ind;Past	twitched	no	806.395202218066
grab;V;Ind;Past	grabbed	no	774.2627863668307
yelp;V;Ind;Past	yelped	no	806.395202218066
duck;V;Ind;Past	ducked	no	791.0838151275855
moan;V;Ind;Past	moaned	no	801.0451873052094
pant;V;Ind;Past	panted	no	727.181038814988
course;V;Ind;Past	coursed	no	820.0547115922506
splatter;V;Ind;Past	splattered	no	792.5934567978599
moan;V;Ger	moaning	no	820.0547115922506
crawl;V;Ger	crawling	no	776.9701201973548
wonder;V;Ind;Past	wondered	no	773.4821044324169
back;V;Ind;Past	backed	no	778.3019668101022
unclench;V;Past;Fin	unclenched	no	781.2953890513742
glisten;V;Ger	glistening	no	796.4176668533942
be;V;Inf	're	no	820.0547115922506
be;V;Inf	am	no	743.2537120154249
murder;V;Ind;Past	murdered	no	766.8131734564513
save;V;Ind;Past	saved	no	762.6543854290253
scoop;V;Ind;Past	scooped	no	793.1785641689941
shoo;V;Inf	shoo	no	733.1775812097608
dash;V;Ind;Past	dashed	no	793.0282465294484
chase;V;Ger	chasing	no	772.0451971038581
smack;V;Ger	smacking	no	820.0547115922506
swirl;V;Inf	swirl	no	793.0282465294484
poke;V;Ind;Past	poked	no	790.4356713269646
exfoliate;V;Ger	exfoliating	no	820.0547115922506
tremble;V;Ger	trembling	no	785.5188298269918
humor;V;Inf	humor	no	772.7062714541174
stomp;V;Ind;Past	stomped	no	792.4544533892479
irritate;V;Past;Part	irritated	no	790.1318034104639
batter;V;Past;Part	battered	no	791.5525475519747
blame;V;Ind;Past	blamed	no	780.3029693666329
like;V;Fin;3	likes	no	762.0304864089761
hide;V;Ger	hiding	no	766.005014104056
wrap;V;Ind;Past	wrapped	no	775.1388311048272
cleanse;V;Ger	cleansing	no	792.1845281655478
